TIMESTAMP,ID,ORD_NUM,AWB_BILL_NO,INVOICE_NO,SHIP_DATE
"2024-09-30 05:04:00",2191,ORD146817105,XXXXXXXXXXXXXXXX,IN39820010,2024-06-12
"2024-09-30 05:04:00",2192,ORD151816105,XXXXXXXXXXXXXXXX,IN59820010,2024-06-12
"2024-09-30 05:05:00",2193,ORD121816105,XXXXXXXXXXXXXXXX,IN79820010,2024-06-12
"2024-09-30 05:05:00",2194,ORD120886105,XXXXXXXXXXXXXXXX,IN69820010,2024-06-12
"2024-09-30 05:05:00",2195,ORD126827105,XXXXXXXXXXXXXXXX,IN89820010,2024-06-12
"2024-09-30 05:10:00",2196,ORD127886105,XXXXXXXXXXXXXXXX,IN20830010,2024-06-18
"2024-09-30 05:11:00",2197,ORD153886105,XXXXXXXXXXXXXXXX,IN30830010,2024-06-18
"2024-09-30 09:29:00",2198,ORD136807105,XXXXXXXXXXXXXXXX,IN77820010,2024-06-14
"2024-09-30 09:31:00",2199,ORD109896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:31:00",2200,ORD119896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:31:00",2201,ORD129896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:31:00",2202,ORD174866105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:32:00",2203,ORD149896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:32:00",2204,ORD159896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:32:00",2205,ORD169896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:32:00",2206,ORD179896105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:33:00",2207,ORD110807105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:34:00",2208,ORD120807105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:34:00",2209,ORD140807105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:34:00",2210,ORD130807105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:35:00",2211,ORD150807105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:35:00",2212,ORD184866105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-09-30 09:36:00",2213,ORD170807105,XXXXXXXXXXXXXXXX,IN70830010,2024-06-14
"2024-10-01 10:38:00",2214,ORD160844105-S(1),XXXXXXXXXXXXXXXX,IN73800010,2024-01-24
"2024-10-01 10:38:00",2215,ORD132885105-S(1),XXXXXXXXXXXXXXXX,IN73800010,2024-01-24
"2024-10-01 10:40:00",2216,ORD145864105-S(1),XXXXXXXXXXXXXXXX,IN14810010,2024-03-03
"2024-10-01 10:41:00",2217,ORD120815105-S(1),XXXXXXXXXXXXXXXX,IN90820010,2024-05-05
"2024-10-01 10:43:00",2218,ORD177845105-S(1),XXXXXXXXXXXXXXXX,IN90820010,2024-05-05
"2024-10-01 10:43:00",2219,ORD166845105-S(1),XXXXXXXXXXXXXXXX,IN90820010,2024-05-05
"2024-10-01 10:44:00",2220,ORD111855105-S(1),XXXXXXXXXXXXXXXX,IN90820010,2024-05-05
"2024-10-01 10:45:00",2221,ORD184865105-S(1),XXXXXXXXXXXXXXXX,IN63800010,2024-01-23
"2024-10-01 10:46:00",2222,ORD135865105-S(1),XXXXXXXXXXXXXXXX,IN82810010,2024-02-22
"2024-10-01 10:46:00",2223,ORD185875105-S(1),XXXXXXXXXXXXXXXX,IN82810010,2024-02-29
"2024-10-01 10:47:00",2224,ORD117865105-S(1),XXXXXXXXXXXXXXXX,IN93810010,2024-03-04
"2024-10-01 10:47:00",2225,ORD160885105-S(1),XXXXXXXXXXXXXXXX,IN93810010,2024-03-04
"2024-10-01 10:48:00",2226,ORD142856105-S(1),XXXXXXXXXXXXXXXX,IN57820010,2024-06-25
"2024-10-01 10:51:00",2227,ORD119836105-S(1),XXXXXXXXXXXXXXXX,IN67810010,2024-04-19
"2024-10-03 05:07:00",2228,ORD11181610,XXXXXXXXXXXXXXXX,IN5282001,2024-06-13
"2024-10-03 05:08:00",2229,ORD15781610,XXXXXXXXXXXXXXXX,IN6282001,2024-06-13
"2024-10-03 05:08:00",2230,ORD14081610,XXXXXXXXXXXXXXXX,IN8282001,2024-06-13
"2024-10-03 05:25:00",2231,ORD10081610,XXXXXXXXXXXXXXXX,IN7282001,2024-06-20
"2024-10-03 05:26:00",2232,ORD17081610,XXXXXXXXXXXXXXXX,IN1382001,2024-06-20
"2024-10-03 05:26:00",2233,ORD11980610,XXXXXXXXXXXXXXXX,IN2382001,2024-06-20
"2024-10-03 05:27:00",2234,ORD17588610,XXXXXXXXXXXXXXXX,IN3382001,2024-06-20
"2024-10-03 05:27:00",2235,ORD11788610,XXXXXXXXXXXXXXXX,IN4382001,2024-06-20
"2024-10-03 05:28:00",2236,ORD18588610,XXXXXXXXXXXXXXXX,IN5382001,2024-06-20
"2024-10-03 05:29:00",2237,ORD18488610,XXXXXXXXXXXXXXXX,IN6382001,2024-06-20
"2024-10-03 05:29:00",2238,ORD15980610,XXXXXXXXXXXXXXXX,IN9382001,2024-06-20
"2024-10-03 06:05:00",2239,ORD19089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-20
"2024-10-04 05:08:00",2240,ORD13080510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:08:00",2241,ORD19084510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:08:00",2242,ORD16284510,XXXXXXXXXXXXXXXX,IN3482001,2024-06-22
"2024-10-04 05:19:00",2243,ORD12684510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:20:00",2244,ORD17885510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:20:00",2245,ORD16387510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:21:00",2246,ORD19387510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:21:00",2247,ORD17387510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:21:00",2248,ORD18387510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:22:00",2249,ORD10487510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:22:00",2250,ORD19288510,XXXXXXXXXXXXXXXX,IN3482001,2024-06-22
"2024-10-04 05:23:00",2251,ORD13488510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:24:00",2252,ORD17488510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:24:00",2253,ORD14488510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:24:00",2254,ORD15488510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:24:00",2255,ORD16488510,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:25:00",2256,ORD13389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:26:00",2257,ORD15389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:26:00",2258,ORD14389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:27:00",2259,ORD16389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:27:00",2260,ORD17389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:27:00",2261,ORD18389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:28:00",2262,ORD19389510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:28:00",2263,ORD10489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:28:00",2264,ORD11489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:28:00",2265,ORD12489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:29:00",2266,ORD13489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:29:00",2267,ORD14489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:30:00",2268,ORD17489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:30:00",2269,ORD15489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:30:00",2270,ORD16489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:31:00",2271,ORD12589510,XXXXXXXXXXXXXXXX,IN3782001,2024-06-22
"2024-10-04 05:31:00",2272,ORD19489510,XXXXXXXXXXXXXXXX,IN3782001,2024-06-22
"2024-10-04 05:31:00",2273,ORD11589510,XXXXXXXXXXXXXXXX,IN3782001,2024-06-22
"2024-10-04 05:31:00",2274,ORD18489510,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:32:00",2275,ORD15180610,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:32:00",2276,ORD14180610,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:32:00",2277,ORD15480610,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:32:00",2278,ORD14480610,XXXXXXXXXXXXXXXX,IN2482001,2024-06-22
"2024-10-04 05:33:00",2279,ORD11981610,XXXXXXXXXXXXXXXX,IN3482001,2024-06-22
"2024-10-04 05:33:00",2280,ORD12981610,XXXXXXXXXXXXXXXX,IN3482001,2024-06-22
"2024-10-04 05:33:00",2281,ORD19487610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:33:00",2282,ORD10587610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:34:00",2283,ORD11587610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:34:00",2284,ORD12587610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:34:00",2285,ORD16687610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:34:00",2286,ORD15687610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:35:00",2287,ORD17687610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 05:35:00",2288,ORD18687610,XXXXXXXXXXXXXXXX,IN4782001,2024-06-22
"2024-10-04 07:59:00",2289,ORD14387510,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 07:59:00",2290,ORD12287510,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 07:59:00",2291,ORD14287510,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 07:59:00",2292,ORD10387510,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 07:59:00",2293,ORD15387510,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:00:00",2294,ORD17680610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:00:00",2295,ORD12680610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:00:00",2296,ORD17580610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:00:00",2297,ORD13680610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:01:00",2298,ORD14780610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:01:00",2299,ORD15780610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:02:00",2300,ORD13881610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:02:00",2301,ORD12881610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:02:00",2302,ORD19283610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:02:00",2303,ORD14881610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:02:00",2304,ORD15881610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:03:00",2305,ORD19189610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:03:00",2306,ORD10289610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:03:00",2307,ORD11285610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:03:00",2308,ORD12285610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:03:00",2309,ORD16385610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:04:00",2310,ORD11789610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-04 08:04:00",2311,ORD11289610,XXXXXXXXXXXXXXXX,IN5782001,2024-06-25
"2024-10-13 08:22:00",2312,ORD14384710-S(1),XXXXXXXXXXXXXXXX,IN2683001,2024-10-04
"2024-10-13 08:23:00",2313,ORD11085610-S(1),XXXXXXXXXXXXXXXX,IN5683001,2024-10-04
"2024-10-13 08:23:00",2314,ORD11186710-S(1),XXXXXXXXXXXXXXXX,IN4683001,2024-10-04
"2024-10-13 08:23:00",2315,ORD14086710-S(1),XXXXXXXXXXXXXXXX,IN3683001,2024-10-04
"2024-10-13 08:24:00",2316,ORD15186710-S(1),XXXXXXXXXXXXXXXX,IN8683001,2024-10-04
"2024-10-13 08:24:00",2317,ORD14186710-S(1),XXXXXXXXXXXXXXXX,IN7683001,2024-10-04
"2024-10-13 08:24:00",2318,ORD16086710-S(1),XXXXXXXXXXXXXXXX,IN9683001,2024-10-04
"2024-10-13 08:24:00",2319,ORD17386710-S(1),XXXXXXXXXXXXXXXX,IN6683001,2024-10-04
"2024-10-13 08:25:00",2320,ORD17086710-S(1),XXXXXXXXXXXXXXXX,IN0783001,2024-10-04
"2024-10-21 05:38:00",2321,ORD194847105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:39:00",2322,ORD107877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:39:00",2323,ORD137877105-S(2),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:39:00",2324,ORD177877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:39:00",2325,ORD118877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:39:00",2326,ORD158877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:39:00",2327,ORD119877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:40:00",2328,ORD169877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:40:00",2329,ORD199877105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:40:00",2330,ORD101887105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:40:00",2331,ORD121887105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-21 05:40:00",2332,ORD141887105-S(1),XXXXXXXXXXXXXXXX,IN85850010,2024-12-02
"2024-10-22 12:36:00",2333,ORD19181610,XXXXXXXXXXXXXXXX,IN0582001,2024-06-26
"2024-10-22 12:36:00",2334,ORD13281610,XXXXXXXXXXXXXXXX,IN6582001,2024-06-26
"2024-10-22 12:36:00",2335,ORD11281610,XXXXXXXXXXXXXXXX,IN5682001,2024-06-26
"2024-10-22 12:37:00",2336,ORD16980610,XXXXXXXXXXXXXXXX,IN7382001,2024-06-26
"2024-10-22 12:37:00",2337,ORD19081610,XXXXXXXXXXXXXXXX,IN8382001,2024-06-26
"2024-10-22 12:37:00",2338,ORD12281610,XXXXXXXXXXXXXXXX,IN7682001,2024-06-26
"2024-10-22 12:38:00",2339,ORD16181610,XXXXXXXXXXXXXXXX,IN6482001,2024-06-26
"2024-10-22 12:38:00",2340,ORD12681710,XXXXXXXXXXXXXXXX,IN8482001,2024-06-26
"2024-10-22 12:38:00",2341,ORD18581710,XXXXXXXXXXXXXXXX,IN0682001,2024-06-26
"2024-10-22 12:38:00",2342,ORD18781710,XXXXXXXXXXXXXXXX,IN9682001,2024-06-26
"2024-10-22 12:39:00",2343,ORD10281610,XXXXXXXXXXXXXXXX,IN2582001,2024-06-26
"2024-10-22 12:40:00",2344,ORD17781710,XXXXXXXXXXXXXXXX,IN7582001,2024-06-26
"2024-10-22 12:40:00",2345,ORD15281610,XXXXXXXXXXXXXXXX,IN8582001,2024-06-26
"2024-10-22 12:40:00",2346,ORD12781710,XXXXXXXXXXXXXXXX,IN4582001,2024-06-26
"2024-10-22 12:41:00",2347,ORD18681710,XXXXXXXXXXXXXXXX,IN1582001,2024-06-26
"2024-10-22 12:41:00",2348,ORD11781710,XXXXXXXXXXXXXXXX,IN6682001,2024-06-26
"2024-10-22 12:41:00",2349,ORD15781710,XXXXXXXXXXXXXXXX,IN8682001,2024-06-26
"2024-10-22 12:42:00",2350,ORD13681710,XXXXXXXXXXXXXXXX,IN9482001,2024-06-26
"2024-10-22 12:42:00",2351,ORD19581710,XXXXXXXXXXXXXXXX,IN1682001,2024-06-26
"2024-10-22 12:42:00",2352,ORD19781710,XXXXXXXXXXXXXXXX,IN0782001,2024-06-26
"2024-10-22 12:43:00",2353,ORD11681710,XXXXXXXXXXXXXXXX,IN7482001,2024-06-26
"2024-10-22 12:43:00",2354,ORD13781710,XXXXXXXXXXXXXXXX,IN5582001,2024-06-26
"2024-10-22 12:43:00",2355,ORD11881710,XXXXXXXXXXXXXXXX,IN9582001,2024-06-26
"2024-10-22 12:43:00",2356,ORD19681710,XXXXXXXXXXXXXXXX,IN3582001,2024-06-26
"2024-10-22 12:50:00",2357,ORD13980610,XXXXXXXXXXXXXXXX,IN5482001,2024-07-06
"2024-10-22 12:51:00",2358,ORD19980610,XXXXXXXXXXXXXXXX,IN4482001,2024-07-06
"2024-10-22 12:51:00",2359,ORD17181610,XXXXXXXXXXXXXXXX,IN2682001,2024-07-06
"2024-10-22 12:52:00",2360,ORD18181610,XXXXXXXXXXXXXXXX,IN4682001,2024-07-06
"2024-10-22 12:52:00",2361,ORD16681710,XXXXXXXXXXXXXXXX,IN1782001,2024-07-06
"2024-10-22 12:52:00",2362,ORD15681710,XXXXXXXXXXXXXXXX,IN3682001,2024-07-06
"2024-10-22 12:55:00",2363,ORD17189510,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:55:00",2364,ORD16788510,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:55:00",2365,ORD11788510,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:55:00",2366,ORD13788510,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:56:00",2367,ORD12280610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:56:00",2368,ORD18280610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:56:00",2369,ORD17280610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:56:00",2370,ORD19280610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:57:00",2371,ORD18780610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:57:00",2372,ORD10380610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:57:00",2373,ORD12480610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:57:00",2374,ORD17780610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:57:00",2375,ORD14380610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:58:00",2376,ORD18880610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:58:00",2377,ORD11880610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:58:00",2378,ORD17880610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:58:00",2379,ORD10880610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:59:00",2380,ORD19880610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:59:00",2381,ORD10089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:59:00",2382,ORD11089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:59:00",2383,ORD19385610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 12:59:00",2384,ORD14387610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:00:00",2385,ORD12089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:00:00",2386,ORD13089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:00:00",2387,ORD16089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:00:00",2388,ORD17089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:00:00",2389,ORD18089610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:01:00",2390,ORD10189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:01:00",2391,ORD12189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:01:00",2392,ORD13189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:01:00",2393,ORD14189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:01:00",2394,ORD16189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:02:00",2395,ORD18189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:02:00",2396,ORD17189610,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:02:00",2397,ORD17981710,XXXXXXXXXXXXXXXX,IN0482001,2024-06-15
"2024-10-22 13:07:00",2398,ORD12789610,XXXXXXXXXXXXXXXX,IN6782001,2024-07-07
"2024-10-22 13:14:00",2399,ORD15189510,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:15:00",2400,ORD18281610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:15:00",2401,ORD17281610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:15:00",2402,ORD11381610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:16:00",2403,ORD14381610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:16:00",2404,ORD16381610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:16:00",2405,ORD12381610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:17:00",2406,ORD11889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:17:00",2407,ORD12889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:17:00",2408,ORD13889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:17:00",2409,ORD11186610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:18:00",2410,ORD14889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:18:00",2411,ORD15889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:18:00",2412,ORD16889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-22 13:18:00",2413,ORD17889610,XXXXXXXXXXXXXXXX,IN4882001,2024-07-11
"2024-10-23 06:17:00",2414,ORD194866105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:17:00",2415,ORD134866105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:17:00",2416,ORD144866105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:18:00",2417,ORD189896105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:18:00",2418,ORD100807105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:18:00",2419,ORD199896105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:18:00",2420,ORD139896105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 06:18:00",2421,ORD160807105,XXXXXXXXXXXXXXXX,IN73830010,2024-06-30
"2024-10-23 07:07:00",2422,ORD105856105,XXXXXXXXXXXXXXXX,IN52830010,2024-07-12
"2024-10-23 07:08:00",2423,ORD145837105,XXXXXXXXXXXXXXXX,IN02830010,2024-07-12
"2024-10-23 07:08:00",2424,ORD123856105,XXXXXXXXXXXXXXXX,IN72830010,2024-07-12
"2024-10-23 07:08:00",2425,ORD115856105,XXXXXXXXXXXXXXXX,IN82830010,2024-07-12
"2024-10-23 07:08:00",2426,ORD183856105,XXXXXXXXXXXXXXXX,IN62830010,2024-07-12
"2024-10-23 07:09:00",2427,ORD155837105,XXXXXXXXXXXXXXXX,IN12830010,2024-07-12
"2024-10-23 07:09:00",2428,ORD185837105,XXXXXXXXXXXXXXXX,IN32830010,2024-07-12
"2024-10-23 07:09:00",2429,ORD165837105,XXXXXXXXXXXXXXXX,IN42830010,2024-07-12
"2024-10-23 07:09:00",2430,ORD128807105,XXXXXXXXXXXXXXXX,IN92830010,2024-07-12
"2024-10-23 07:10:00",2431,ORD113856105,XXXXXXXXXXXXXXXX,IN33830010,2024-07-12
"2024-10-23 07:11:00",2432,ORD107846105,XXXXXXXXXXXXXXXX,IN11830010,2024-07-12
"2024-10-23 07:11:00",2433,ORD127846105,XXXXXXXXXXXXXXXX,IN21830010,2024-07-12
"2024-10-23 07:11:00",2434,ORD119876105,XXXXXXXXXXXXXXXX,IN43830010,2024-07-12
"2024-10-23 07:12:00",2435,ORD117846105,XXXXXXXXXXXXXXXX,IN31830010,2024-07-12
"2024-10-23 07:12:00",2436,ORD150847105,XXXXXXXXXXXXXXXX,IN41830010,2024-07-12
"2024-10-23 07:12:00",2437,ORD130847105,XXXXXXXXXXXXXXXX,IN61830010,2024-07-12
"2024-10-23 07:12:00",2438,ORD180847105,XXXXXXXXXXXXXXXX,IN51830010,2024-07-12
"2024-10-23 07:13:00",2439,ORD140847105,XXXXXXXXXXXXXXXX,IN71830010,2024-07-12
"2024-10-23 07:13:00",2440,ORD170847105,XXXXXXXXXXXXXXXX,IN81830010,2024-07-12
"2024-10-23 07:13:00",2441,ORD199846105,XXXXXXXXXXXXXXXX,IN22830010,2024-07-12
"2024-10-23 07:13:00",2442,ORD190847105,XXXXXXXXXXXXXXXX,IN91830010,2024-07-12
"2024-10-27 09:51:00",2443,ORD172846105,XXXXXXXXXXXXXXXX,IN90830010,2024-07-11
"2024-10-27 09:52:00",2444,ORD190866105,XXXXXXXXXXXXXXXX,IN01830010,2024-07-11
"2024-10-27 09:55:00",2445,ORD190806105,XXXXXXXXXXXXXXXX,IN03830010,2024-07-15
